name,1w,2w,1m,3m
OSTK,-0.032,-0.0327272727273,0.0192030075188,-0.0448216171159
APOG,-1.392,-0.385696969697,-0.138142857143,0.0840236176716
MOLXA,-0.059,0.050303030303,-0.00936090225564,0.0192167268686
VASC,0.018,0.0367272727273,0.141135338346,0.00168491247569
SMED,-0.048,-0.0117575757576,-0.00542857142857,0.00177771603223
TSEM,-0.125,0.0502424242424,0.0286165413534,-0.0276990830786
SPWR,-0.218,0.0981212121212,-0.101466165414,0.0591994998611
FWRD,-0.172,0.131454545455,0.0107293233083,-0.00261961656016
CSTE,-0.459,-0.252484848485,-0.117593984962,0.10699833287
CCCL,-0.042,0.0185454545455,0.00940601503759,-0.0203717699361
AIRM,0.388,-0.0391515151515,-0.180398496241,0.0909113642679
KIRK,-0.1,0.0199393939394,0.0589473684211,0.0138035565435
SRDX,-0.213,-0.0903636363636,0.0312180451128,0.0687949430397
AIRT,0.005,-0.0143636363636,-0.0144135338346,0.00975909974993
WIBC,-0.053,-0.0173333333333,-0.0168045112782,0.00768046679633
MOCO,-0.082,-0.0389090909091,-0.00986466165414,0.00655154209503
NICE,-0.031,-0.126363636364,-0.131917293233,-0.028337871631
ENTA,-0.261,0.0621818181818,0,0
SKUL,-0.003,0.0220606060606,-0.0141278195489,-0.033082800778
NPBC,-0.076,-0.0120606060606,-0.0262781954887,0.0172217282578
ENTG,-0.037,0.00781818181818,-0.00528571428571,-0.00122811892192
SRCE,0.012,-0.00472727272727,-0.0694812030075,0.0206743539872
HIFS,-0.158,-0.103939393939,-0.113210526316,0.0193714920811
AAPL,-2.015,-0.20303030303,-2.05120300752,-0.793324812448
SRCL,0.452,0.426727272727,0.315654135338,0.24000166713
CHEF,-0.018,0.110848484848,-0.045015037594,0.0472350652959
HAST,0.021,0.0220606060606,0.0161954887218,-0.0036696304529
ENTR,-0.017,0.013696969697,-0.00571428571429,-0.0264609613782
WHLR,-8.36446233093e-16,0.00127272727273,0.000609022556391,-0.000582383995554
ASCA,-0.013,-0.00327272727273,0.00830827067669,-0.00807140872465
CFNL,-0.178,-0.0622424242424,-0.0559097744361,0.0328280077799
THRM,-0.181,-0.122606060606,-0.130729323308,0.0350869686024
PERF,0.056,0.00224242424242,-0.031954887218,-0.0154306751876
ININ,-0.272,-0.175333333333,-0.0518045112782,0.068013614893
AMSF,-0.053,-0.0609696969697,-0.0765413533835,0.147289247013
PERI,0.175,0.129696969697,0.116578947368,-0.0133220338983
LKFN,-0.066,0.0173333333333,-0.0195939849624,0.0344742984162
CDNS,-0.059,-0.018303030303,-0.0142556390977,-0.01358599611
CFNB,-0.054,-0.0241818181818,0.0485413533835,0.024676021117
LIVE,0.033,-0.0341818181818,0.0310751879699,-0.0112934148375
THRX,1.229,0.243212121212,0.0553909774436,0.0567168657961
PERY,-0.017,-0.019696969697,-0.0212030075188,-0.040545151431
AETI,0.022,0.0321212121212,0.0208195488722,0.00666907474298
SIGA,-0.047,-0.0170303030303,-0.0384360902256,0.0122559044179
FCAP,-0.172,-0.0676363636364,0.0186616541353,0
DRRX,-0.013,-0.00139393939394,-0.000984962406015,0.00505779383162
TWGP,-0.065,0.0250909090909,0.0102481203008,-0.0261536537927
SIGI,-0.14,0.0346666666667,0.026962406015,0.0681255904418
SGNT,-0.147,-0.0399393939394,0.0317669172932,0.0396012781328
WEN,0.034,0.0010303030303,0.00100751879699,0.0111058627396
PXLW,0.021,0.0238181818182,0.0054962406015,-0.00694442900806
PSDV,0.008,0.00672727272727,0.0147593984962,0.0181625451514
CSPI,0.013,-0.000484848484848,0.0198270676692,-0.0130786329536
PEOP,-0.085,-0.139939393939,-0.000315789473684,0.0170369547096
VMBS,0.034,-0.00563636363636,0.011984962406,0.00553764934704
FCAL,-0.075,-0.0270909090909,-0.0122781954887,0.00675548763545
UBSH,-0.149,-0.0710303030303,-0.0626466165414,0.0525843289803
UBSI,-0.253,-0.110181818182,-0.0589022556391,0.00868713531537
ANAT,-0.008,0.257515151515,0.250278195489,0.178520700194
PLCE,-0.206,0.11696969697,0.0947142857143,-0.0775009724924
INFI,-1.874,-1.07690909091,-0.290180451128,0.255282856349
HMNF,-0.029,-0.00187878787879,0.00545112781955,0.0221856071131
PLCM,-0.035,0.0265454545455,0.0033007518797,-0.000707418727424
ANAD,-0.016,0.00393939393939,-0.000699248120301,-0.0135529313698
ANAC,0.012,0.120545454545,0.142263157895,0.041772158933
VRNT,-0.283,-0.162242424242,-0.0476541353383,0.0197140872465
UMBF,-0.079,-0.0696363636364,-0.0459172932331,0.0766557377049
AMAG,-0.306,-0.213515151515,0.0140977443609,0.156922756321
AEY,-0.01,0.000666666666667,-0.00131578947368,0.00261711586552
ZN,-0.016,0.0010303030303,0.00430827067669,-0.00081689358155
AMAT,-0.016,0.0523636363636,0.0257142857143,0.00798888580161
LMIA,-0.125,0.106909090909,0.0513834586466,-0.00446707418727
SWKS,0.056,0.140666666667,-0.00018045112782,-0.0254781883857
AMAP,-0.065,-0.00842424242424,0.00846616541353,-0.0255551542095
GPOR,-0.789,0.197333333333,0.286353383459,0.115290080578
SSNC,0.171,0.0608484848485,-0.0104887218045,0.149949430397
MHGC,-0.035,-0.00521212121212,0.0292330827068,0.0163267574326
WAFDW,0.042,0.0409090909091,0,0
XWES,-0.018,-0.00927272727273,-0.0159097744361,-0.0238238399555
VTNC,-0.084,-0.0841212121212,-0.0868646616541,-0.0242525701584
BUR,-0.063,-0.0507272727273,-0.0326691729323,0
PRLS,0.021,-0.0150909090909,-0.00443609022556,-0.0039972214504
OPOF,-0.07,-0.0454545454545,-0.00868421052632,0.0145212559044
SQNM,-0.064,-0.00927272727273,-0.0165263157895,-0.00495582106141
IGLD,-0.072,-0.0138181818182,0.0217293233083,-0.000792998055015
VTNR,-0.112,0.00806060606061,-0.0300977443609,0
KCLI,-0.31,-0.0827878787879,-0.189518796992,-0.0147854959711
FFBH,-0.019,0.000363636363636,-6.01503759399e-05,-0.00165684912476
CRDC,0.006,-0.0103636363636,0.0027969924812,-0.00351375382051
CTXS,0.512,-0.167515151515,-0.194729323308,-0.00579133092526
